SPOT_ID,FRAME,POSITION_X,POSITION_Y
5057,2,251.31689846208943,174.89705630467904
5058,2,251.31689846208943,174.89705630467904
5059,2,390.2576527160564,176.4368900052897
5060,2,101.993532685691,197.88627360985296
5061,2,185.7011228274238,205.73567949195555
5062,2,418.431442627338,241.8190903489466
5063,2,249.89853246965654,251.3729335420652
5064,2,92.8195790721096,260.1790971692021
5065,2,105.82257505780824,296.89096235515365
5066,2,319.17957300172054,297.52985393643195
5067,2,290.1454678567659,297.84960221451627
5068,2,251.3527857663907,313.67387288316473
5069,8,367.4020073480402,0.0
5070,8,376.6538096442472,4.6137358873095655
5071,8,381.29094260514796,12.704972389039906
5072,8,393.4099221787926,16.70224252583986
5073,8,411.9101768926138,23.88552460158222
5074,8,402.5574769053691,29.00476756241384
5075,8,309.2466930938076,47.11513635427475
5076,8,183.93199241799326,47.520581318968
5077,8,312.3821179626037,54.54502547068421
5078,8,351.6644616559749,66.27267957885222
5079,8,408.1700145491022,75.39617540732162
5080,8,420.1921995961426,75.63091117511519
5081,8,260.91004538891946,104.16745844989514
5082,8,415.0387478572359,112.46290800862292
5083,8,404.099307580754,114.53671306649464
5084,8,97.4103204830952,116.65524757482538
5085,8,250.31955651773544,121.32576860395841
5086,8,343.255399044902,139.78028511831306
5087,8,237.23035794626347,145.10962428276972
5088,8,83.63354863668863,153.1350378734564
5089,8,200.07780800669266,159.1890051807909
5090,8,336.8869734188879,168.78601230891545
5091,8,327.07224769046366,171.66985321858047
5092,8,131.7175198813908,173.65031090184607
5093,8,385.30939035671776,174.08173460904186
5094,8,249.55197891705683,175.43372268701575
5095,8,185.96859768622056,205.30486848045038
5096,8,417.8242844429383,241.37277649215096
5097,8,249.15193594375324,250.98833421080764
5098,8,91.77690455045818,259.6061019520286
5099,8,301.9411201395418,289.6249470487078
5100,8,105.25829168254064,296.49407742982584
5101,8,317.93518155049657,297.51011364592085
5102,8,251.6713370954825,315.29360311266794
5103,9,366.7580073351602,0.0
5104,9,375.4073116444064,7.398380373032167
5105,9,380.9644090447489,12.846331827786582
5106,9,393.0861681569951,16.83137732615964
5107,9,412.09286104312383,24.232707652869877
5108,9,402.5551364100876,29.19681202266907
5109,9,309.41476471326496,46.569602684767595
5110,9,312.43935433756053,54.01187135639944
5111,9,351.6811864084431,66.29017961974554
5112,9,407.97867539757823,75.31931939823767
5113,9,419.9855611492934,75.62647209428884
5114,9,413.5575431353566,112.13950748593571
5115,9,403.0339057253317,114.61020620056122
5116,9,97.17038111406762,116.6986467592943
5117,9,341.52770321362914,137.7646950834651
5118,9,330.6726623191693,138.5496321813058
5119,9,236.90981436939276,145.0317666148342
5120,9,83.65076277730996,152.99280695829066
5121,9,200.58264807727633,158.87653413200977
5122,9,337.4009290953581,170.12393686631358
5123,9,327.2349831976266,171.5209314243011
5124,9,131.22654129736048,173.68940320117602
5125,9,384.25680726900106,173.99470953240115
5126,9,249.81269506569313,175.05948696525414
5127,9,98.60692300049978,191.7712343742623
5128,9,185.4122818578483,205.54456659155196
5129,9,417.6123515067349,241.26224242689028
5130,9,249.42933180800824,250.8666095293266
5131,9,92.11419538557456,259.7926304293548
5132,9,301.5214893972757,289.0174103083254
5133,9,105.51303770494148,296.6373822540865
5134,9,318.74217645514267,297.53896869485766
5135,9,251.50718558815083,315.14714234143094
5136,10,367.4020073480402,0.0
5137,10,375.6380008666726,7.817349305204096
5138,10,381.34714394784527,13.325271755239207
5139,10,393.07648076812256,17.353866938783987
5140,10,411.8798925066397,24.262457036677432
5141,10,402.5447200079304,28.989772921321705
5142,10,309.20738749711165,46.68724305955884
5143,10,183.56442868413205,47.858988208389
5144,10,312.346044255533,53.38035213824059
5145,10,351.64232102422375,66.46078439782428
5146,10,407.85287659580933,75.13069949128801
5147,10,419.90733870726336,75.6818439464572
5148,10,412.77052789541636,112.59102776904173
5149,10,97.05340798569455,116.66991894959088
5150,10,248.98066731655896,121.2733738518785
5151,10,341.6583756051009,138.236526366493
5152,10,330.4024188517855,138.3963555312309
5153,10,236.91610326845523,145.0815841099776
5154,10,83.3566049515994,152.13155522037573
5155,10,200.86489398336252,159.6583410469713
5156,10,336.3357226739332,167.69105354222413
5157,10,327.2879495991859,171.6275341999471
5158,10,131.26893061989975,173.6685225261956
5159,10,249.43662054737797,174.16455641029805
5160,10,384.5439009723336,174.22522013391395
5161,10,99.24139587995376,191.88113768640716
5162,10,185.3618573777992,205.3179020779139
5163,10,417.5406312664277,241.29353533073316
5164,10,249.18583216234836,251.23317777153596
5165,10,92.57086347961304,260.75837964164185
